rn,SQLDATE,MonthYear,EventCode,SOURCEURL,IsRootEvent,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,NumMentions,NumSources,NumArticles
13856,20180123,201801,160,http://www.salemnews.com/news/local_news/north-shore-hit-hard-by-influenza-outbreak/article_5dcdcf2b-2f90-557e-b905-33a36b4d3bc9.html,1,HEALTH OFFICIAL,,,,6,1,6
13857,20180122,201801,160,http://www.thelcn.com/lcn01/flu-shots-encouraged-as-influenza-cases-double-in-livingston-county-see-drastic-rise-statewide-20180122,0,HOSPITAL,,,,4,1,4
13858,20180122,201801,160,http://www.thelcn.com/lcn01/flu-shots-encouraged-as-influenza-cases-double-in-livingston-county-see-drastic-rise-statewide-20180122,0,HOSPITAL,,,,6,1,6
13859,20180122,201801,160,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,0,PRESIDENT,,CITIZEN,,1,1,1
13860,20180115,201801,160,https://www.univision.com/dallas/kuvn/noticias/salud/arquidiocesis-de-dallas-implementa-medidas-contra-la-influenza,1,DALLAS,USA,,,10,1,10
13861,20180108,201801,161,http://it.blastingnews.com/salute/2018/01/influenza-negli-ultimi-giorni-casi-anche-mortali-come-curarla-002275105.html,1,DOCTOR,,,,10,1,10
13862,20180121,201801,172,http://www.precisionvaccinations.com/avian-influenza-h5n6-bird-flu-reported-near-seoul-south-korea,1,HEALTH MINIST,,,,1,1,1
13863,20180121,201801,172,http://www.precisionvaccinations.com/avian-influenza-h5n6-bird-flu-reported-near-seoul-south-korea,1,HEALTH MINIST,,SOUTH KOREA,KOR,2,1,2
13864,20180107,201801,172,https://www.dailystar.co.uk/news/latest-news/672206/Aussie-flu-virus-deadly-deaths-influenza-UK,1,UNITED KINGDOM,GBR,,,2,1,2
13865,20180107,201801,172,https://www.dailystar.co.uk/news/latest-news/672206/Aussie-flu-virus-deadly-deaths-influenza-UK,1,IRELAND,IRL,,,1,1,1
13866,20180126,201801,172,https://www.elnuevodia.com/noticias/locales/nota/preocupaelalzaencasosdeinfluenza-2393259/,0,SCHOOL,,,,10,1,10
13867,20180102,201801,1721,http://www.columbiadailyherald.com/news/20180101/maury-schools-to-remain-closed-for-influenza-warning,1,UNITED STATES,USA,SCHOOL,,4,1,4
13868,20180114,201801,1721,https://www.idahopress.com/news/local/idaho-canyon-county-sees-increase-in-influenza-patients-influenza-related/article_ae5ef177-1257-50a3-af15-2ffe313ddb09.html,0,SCHOOL,,,,10,1,10
13869,20180110,201801,173,http://www.satprnews.com/2018/01/09/influenza-vaccine-market-forecast-in-west-europe-netherlands-germany-france-ireland-luxembourg-poland-and-united-kingdom-by-child-adult/,1,POPULATION,,,,10,1,10
13870,20180128,201801,180,http://livesicilia.it/2018/01/28/influenza-boom-di-ricoveri-in-citta-pazienti-in-rianimazione-due-morti_926359/,1,ITALY,ITA,,,8,1,8
13871,20180106,201801,180,https://www.ottopagine.it/na/attualita/146529/verso-il-picco-dell-influenza-ospedali-al-collasso.shtml,1,HOSPITAL,,CAMPANIA,ITA,10,1,10
13872,20180115,201801,1831,https://sn.dk/Verden/Indien-er-ramt-af-et-udbrud-af-staerkt-smitsom-fugleinfluenza/artikel/716752,1,SUICIDE BOMBER,,BAGHDAD,IRQ,10,1,10
13873,20180110,201801,190,http://ekurd.net/south-korea-avian-influenza-2018-01-10,1,,,AUTHORITIES,,10,1,10
13874,20180111,201801,190,http://www.e-veracruz.mx/nota/2018-01-03/salud/veracruz-inicia-2018-con-11-casos-de-influenza,1,VERACRUZ,MEX,,,10,1,10
13875,20180103,201801,190,http://www.radio.gov.pk/03-01-2018/shahbaz-directs-health-department-to-take-preventive-steps-against-influenza,1,,,MULTAN,PAK,10,1,10
13876,20180110,201801,190,http://www.satprnews.com/2018/01/09/influenza-vaccine-market-forecast-in-west-europe-netherlands-germany-france-ireland-luxembourg-poland-and-united-kingdom-by-child-adult/,1,UNITED KINGDOM,GBR,GERMANY,DEU,2,1,2
13877,20180110,201801,190,http://www.satprnews.com/2018/01/09/influenza-vaccine-market-forecast-in-west-europe-netherlands-germany-france-ireland-luxembourg-poland-and-united-kingdom-by-child-adult/,1,GERMANY,DEU,UNITED KINGDOM,GBR,2,1,2
13878,20180110,201801,190,http://www.satprnews.com/2018/01/09/influenza-vaccine-market-forecast-in-west-europe-netherlands-germany-france-ireland-luxembourg-poland-and-united-kingdom-by-child-adult/,1,GERMANY,DEU,UNITED KINGDOM,GBR,8,1,8
13879,20180110,201801,190,http://www.satprnews.com/2018/01/09/influenza-vaccine-market-forecast-in-west-europe-netherlands-germany-france-ireland-luxembourg-poland-and-united-kingdom-by-child-adult/,1,UNITED KINGDOM,GBR,GERMANY,DEU,8,1,8
13880,20180112,201801,190,http://www.startribune.com/influenza-epidemic-is-coming-and-we-re-not-ready/468881563/,1,,,AMERICAN,USA,10,1,10
13881,20180102,201801,190,http://www.washtimesherald.com/community/harold_allison/the---influenza-pandemic/article_596be421-56f7-5011-b7f4-f297b3ca4bbf.html,1,UNITED STATES,USA,,,6,1,6
13882,20180123,201801,190,https://lahora.com.ec/carchi/noticia/1102130562/autoridades-del-hospital-luis-davila-aclaran-que-no-existen-victimas-por-la-influenza,1,MINIST OF HEALTH,,,,10,1,10
13883,20180125,201801,190,https://www.burlesonstar.net/news/influenza-strikes-region-hard,1,UNITED STATES,USA,,,4,1,4
13884,20180125,201801,190,https://www.burlesonstar.net/news/influenza-strikes-region-hard,1,,,UNITED STATES,USA,6,1,6
13885,20180123,201801,190,https://www.pulseheadlines.com/influenzadiagnosed-mother-fights-flesheating-disease/69843/,1,,,ARIZONA,USA,10,1,10
13886,20180131,201801,190,https://www.teol.hu/eletstilus/az-influenzajarvany-kutyakat-elerte-1012447/,0,UNITED STATES,USA,,,4,1,4
13887,20180108,201801,192,http://www.adnkronos.com/salute/sanita/2018/01/08/influenza-come-difendersi-dal-virus-poche-mosse_oQpxDn7uoU4ejhXdHESbqO.html,1,POPULATION,,AUSTRALIA,AUS,10,1,10
13888,20180120,201801,192,http://www.elcomercio.com/actualidad/brigadas-salud-influenza-vacunas-quito.html,1,MINISTRY,,NEIGHBORHOOD,,10,1,10
13889,20180126,201801,192,http://www.hastingstribune.com/news/influenza-could-be-making-its-way-into-hastings-schools/article_d266fdc6-0248-11e8-8fce-27de01c010bf.html,1,POPULATION,,SCHOOL,,4,1,4
13890,20180126,201801,192,http://www.hastingstribune.com/news/influenza-could-be-making-its-way-into-hastings-schools/article_d266fdc6-0248-11e8-8fce-27de01c010bf.html,1,POPULATION,,SCHOOL,,6,1,6
13891,20180109,201801,192,http://www.meteoweb.eu/2018/01/influenza-2018/1027906/,1,POPULATION,,AUSTRALIA,AUS,10,1,10
13892,20180123,201801,193,http://celebcafe.org/how-the-government-shutdown-will-affect-influenza-across-the-us-4127/,1,WEBSITE,,,,10,1,10
13893,20180117,201801,193,http://greenwichfreepress.com/health/influenza-making-inroads-in-greenwich-not-too-late-for-vaccine-tamiflu-shortages-100746/,0,UNITED STATES,USA,,,2,1,2
13894,20180117,201801,193,http://greenwichfreepress.com/health/influenza-making-inroads-in-greenwich-not-too-late-for-vaccine-tamiflu-shortages-100746/,1,UNITED STATES,USA,,,4,1,4
13895,20180106,201801,193,http://iltirreno.gelocal.it/versilia/cronaca/2018/01/05/news/l-influenza-attacca-gli-anziani-e-riempie-il-pronto-soccorso-1.16315915,1,UNIONS,,,,10,1,10
13896,20180120,201801,193,http://kplr11.com/2018/01/19/missouri-one-of-the-states-hardest-hit-by-influenza/,1,DOCTOR,,,,10,1,10
13897,20180115,201801,193,http://okcfox.com/news/local/sick-as-a-dog-pet-owners-warned-of-dog-influenza,1,DOCTOR,,,,5,1,5
13898,20180122,201801,193,http://profitline.hu/Itt-van-minden-amit-az-influenzarol-tudnod-kell-373930,1,HOSPITAL,,,,10,1,10
13899,20180103,201801,193,http://pulsoslp.com.mx/2018/01/03/alerta-en-corea-del-sur-por-casos-confirmados-de-influenza-aviar/,1,AUTHORITIES,,,,10,1,10
13900,20180104,201801,193,http://revolutionradio.org/2018/01/04/flu-outbreak-deadly-influenza-virus-ravages-oregon-and-idaho/,1,HEALTH OFFICIAL,,,,5,1,5
13901,20180104,201801,193,http://revolutionradio.org/2018/01/04/flu-outbreak-deadly-influenza-virus-ravages-oregon-and-idaho/,1,UNITED STATES,USA,INDUSTRY,,4,1,4
13902,20180116,201801,193,http://wfxl.com/news/nation-world/sick-as-a-dog-pet-owners-warned-of-dog-influenza,1,DOCTOR,,,,35,7,35
13903,20180114,201801,193,http://www.bendbulletin.com/home/5911167-151/commentary-we-are-not-ready-for-the-influenza,1,OHIO,USA,HOSPITAL,,10,1,10
13904,20180114,201801,193,http://www.bendbulletin.com/home/5911167-151/commentary-we-are-not-ready-for-the-influenza,1,OHIO,USA,,,6,1,6
13905,20180108,201801,193,http://www.cbc.ca/news/canada/british-columbia/what-to-do-if-you-are-really-sick-with-influenza-in-bc-1.4476670,0,HEALTH OFFICIAL,,,,5,1,5
13906,20180118,201801,193,http://www.cityonahillpress.com/2018/01/18/rates-of-influenza-on-campus-increase/,1,STUDENT,,,,5,1,5
13907,20180123,201801,193,http://www.dailycommercial.com/opinion/20180123/another-opinion-winning-friends-without-giving-influenza-to-people,1,MEDICAL OFFICIAL,,AMERICAN,USA,8,1,8
13908,20180124,201801,193,http://www.ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818831663&umt=700000_dosis_vacunas_se_han_aplicado_a_nivel_nacional_en_que_va_del_ano_para_prevenir_influenza_confirma_ministerio_salud_audio,0,MINIST,,,,10,1,10
13909,20180124,201801,193,http://www.elcomercio.com/actualidad/ecuador-inversion-vacunas-influenza-contagio.html,1,ECUADOR,ECU,,,10,1,10
13910,20180124,201801,193,http://www.entornointeligente.com/articulo/3825197/VENEZUELA-Ecuador-invierte-10-millones-de-dolares-en-vacunas-contra-la-influenza,1,ECUADOR,ECU,,,32,1,16
13911,20180124,201801,193,http://www.entornointeligente.com/articulo/3825197/VENEZUELA-Ecuador-invierte-10-millones-de-dolares-en-vacunas-contra-la-influenza,1,ECUADOR,ECU,,,8,1,4
13912,20180124,201801,193,http://www.entornointeligente.com/articulo/3825197/VENEZUELA-Ecuador-invierte-10-millones-de-dolares-en-vacunas-contra-la-influenza,1,ECUADOR,ECU,,,20,1,20
13913,20180119,201801,193,http://www.koamtv.com/story/37299001/epidemic-influenza-levels-prompt-health-department-to-offer-free-flu-shots,1,HEALTH DEPARTMENT,,,,2,1,2
13914,20180119,201801,193,http://www.koamtv.com/story/37299001/epidemic-influenza-levels-prompt-health-department-to-offer-free-flu-shots,0,WORKER,,,,10,1,10
13915,20180119,201801,193,http://www.koamtv.com/story/37299001/epidemic-influenza-levels-prompt-health-department-to-offer-free-flu-shots,1,UNITED STATES,USA,,,16,1,8
13916,20180119,201801,193,http://www.koamtv.com/story/37299001/epidemic-influenza-levels-prompt-health-department-to-offer-free-flu-shots,1,HEALTH DEPARTMENT,,,,8,1,8
13917,20180105,201801,193,http://www.ktiv.com/story/37199732/2018/01/05/4-influenza-related-deaths-reported-in-iowa,1,HEALTH OFFICIAL,,,,10,1,10
13918,20180124,201801,193,http://www.kvrr.com/2018/01/23/influenza-cases-are-on-the-rise-in-north-dakota/,1,UNITED STATES,USA,,,2,1,2
13919,20180112,201801,193,http://www.lettera43.it/it/articoli/mondo/2018/01/12/russia-influenza-elezioni-italia-m5s-lega-risultati/217055/,1,DEMOCRATIC PARTY,,,,10,1,10
13920,20180118,201801,193,http://www.milenio.com/region/nl-influenza-casos-vacunas-milenio-noticias-monterrey_0_1105089829.html,1,SECRETARIAT,,,,10,1,10
13921,20180111,201801,193,http://www.mydailytribune.com/news/22766/a-look-at-influenza-in-gallia,0,HEALTH DEPARTMENT,,,,10,1,10
13922,20180123,201801,193,http://www.salemnews.com/news/local_news/north-shore-hit-hard-by-influenza-outbreak/article_5dcdcf2b-2f90-557e-b905-33a36b4d3bc9.html,1,HEALTH OFFICIAL,,,,4,1,4
13923,20180123,201801,193,http://www.salemnews.com/news/local_news/north-shore-hit-hard-by-influenza-outbreak/article_5dcdcf2b-2f90-557e-b905-33a36b4d3bc9.html,1,HEALTH OFFICIAL,,,,6,1,6
13924,20180112,201801,193,http://www.startribune.com/influenza-epidemic-is-coming-and-we-re-not-ready/468881563/,1,OHIO,USA,,,3,1,3
13925,20180112,201801,193,http://www.startribune.com/influenza-epidemic-is-coming-and-we-re-not-ready/468881563/,1,OHIO,USA,HOSPITAL,,5,1,5
13926,20180111,201801,193,http://www.talk980am.com/articles/woman-who-lost-daughter-influenza-creates-foundation-advocate-vaccination,0,SCHOOL,,,,10,1,10
13927,20180122,201801,193,http://www.thelcn.com/lcn01/flu-shots-encouraged-as-influenza-cases-double-in-livingston-county-see-drastic-rise-statewide-20180122,1,HEALTH OFFICIAL,,RESIDENTS,,10,1,10
13928,20180122,201801,193,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,0,HEALTH OFFICIAL,,,,5,1,5
13929,20180122,201801,193,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,0,PRESIDENT,,,,1,1,1
13930,20180122,201801,193,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,1,DOCTOR,,ARKANSAS,USA,2,1,2
13931,20180122,201801,193,http://www.theneonnettle.com/features/1318-two-more-children-dead-as-deadly-flu-shot-causes-fatal-influenza-epidemic,1,DOCTOR,,UNITED STATES,USA,8,1,8
13932,20180113,201801,193,http://www.tozsdeforum.hu/szemelyes-penzugyek/ongondoskodas/hogyan-usszuk-meg-az-influenzaszezont-90282.html,0,HOSPITAL,,,,10,1,10
13933,20180118,201801,193,https://greenwichfreepress.com/health/influenza-making-inroads-in-greenwich-not-too-late-for-vaccine-tamiflu-shortages-100746/,1,UNITED STATES,USA,,,4,1,4
13934,20180118,201801,193,https://greenwichfreepress.com/health/influenza-making-inroads-in-greenwich-not-too-late-for-vaccine-tamiflu-shortages-100746/,0,UNITED STATES,USA,,,2,1,2
13935,20180115,201801,193,https://sn.dk/Verden/Indien-er-ramt-af-et-udbrud-af-staerkt-smitsom-fugleinfluenza/artikel/716752,0,POLICE,,,,2,1,2
13936,20180113,201801,193,https://www.dailyrepublic.com/opinion/state-national-columnists/commentary-we-are-not-ready-for-influenza-pandemic/,1,OHIO,USA,,,3,1,3
13937,20180113,201801,193,https://www.dailyrepublic.com/opinion/state-national-columnists/commentary-we-are-not-ready-for-influenza-pandemic/,1,OHIO,USA,HOSPITAL,,5,1,5
13938,20180111,201801,193,https://www.denverpost.com/2018/01/11/colorado-flu-season-influenza-a-h3n2/,0,DOCTOR,,,,10,1,10
13939,20180105,201801,193,https://www.deseretnews.com/article/900006902/influenza-virus-reaching-widespread-proportions-in-utah.html,0,HEALTH DEPARTMENT,,,,5,1,5
13940,20180110,201801,193,https://www.grandforksgazette.ca/news/hospitals-care-homes-struggle-with-influenza/,1,GOVERNMENT,,,,10,1,10
13941,20180220,201802,010,http://247.libero.it/focus/43646586/10/servizi-allarme-cyber-campagne-di-influenza-per-condizionare-il-voto-destra-radicale-fa-presa-sui-pi-giovani/,1,PARLIAMENT,,,,10,1,10
13942,20180204,201802,010,http://bnn-news.com/bnn-summary-of-the-week-influenza-epidemic-in-latvia-germany-vs-european-commission-179279,0,,,LATVIAN,LVA,6,1,6
13943,20180204,201802,010,http://bnn-news.com/bnn-summary-of-the-week-influenza-epidemic-in-latvia-germany-vs-european-commission-179279,1,EUROPEAN,EUR,LATVIAN,LVA,8,1,8
13944,20180204,201802,010,http://bnn-news.com/bnn-summary-of-the-week-influenza-epidemic-in-latvia-germany-vs-european-commission-179279,1,LATVIA,LVA,LATVIAN,LVA,2,1,2
13945,20180215,201802,010,http://diario.mx/Local/2018-02-14_ca20a481/se-acercan-a-meta-de-vacunacion-contra-influenza/,1,MEXICO,MEX,,,2,1,2
13946,20180227,201802,010,http://diario.mx/Local/2018-02-26_2edb5b3e/muere-adolescente-por-influenza/,1,DOCTOR,,SECRETARIAT,,10,1,10
13947,20180220,201802,010,http://lmtribune.com/pets/canine-influenza-spreads-to-eastern-idaho-one-case-confirmed-in/article_c7a35b81-7be4-585c-bdbc-17d111a70ed1.html,1,IDAHO,USA,,,10,1,10
13948,20180206,201802,010,http://m.themalaymailonline.com/malaysia/article/johor-health-authorities-no-influenza-epidemic-in-pasir-gudang-school,1,SCHOOL,,PUPIL,,10,1,10
13949,20180212,201802,010,http://outbreaknewstoday.com/h7n9-avian-influenza-infection-reported-guangdong-province-26403/,1,DOCTOR,,,,10,1,10
13950,20180215,201802,010,http://privatbankar.hu/kozerdeku/tombol-a-jarvany-egyre-jobban-terjed-az-influenza-magyarorszagon-316323,1,HOSPITAL,,,,10,1,10
13951,20180204,201802,010,http://republika.co.id/berita/dunia-islam/islam-nusantara/18/02/04/p3m9ku396-menakar-kehalalan-vaksin-influenza-asal-cina,1,SCHOLAR,,,,10,1,10
13952,20180214,201802,010,http://webradio.hu/hirek/belfold/influenza_-_latogatasi_tilalom_csutortoktol_a_bajai_korhazban,1,HOSPITAL,,SAINT,,10,1,10
13953,20180203,201802,010,http://www.ardmoreite.com/news/20180209/influenza-epidemic-tops-previous-record,1,,,UNITED STATES,USA,4,1,4
13954,20180203,201802,010,http://www.ardmoreite.com/news/20180209/influenza-epidemic-tops-previous-record,1,,,UNITED STATES,USA,4,1,4
13955,20180202,201802,010,http://www.ardmoreite.com/news/20180209/influenza-epidemic-tops-previous-record-with-129-reported-deaths,1,,,UNITED STATES,USA,4,1,4
13956,20180202,201802,010,http://www.ardmoreite.com/news/20180209/influenza-epidemic-tops-previous-record-with-129-reported-deaths,1,,,UNITED STATES,USA,4,1,4
13957,20180207,201802,010,http://www.cataniaoggi.it/influenza-allarme-ecdc-oms-calo-vaccinazione-rischio-per-prossima-pandemia/,1,EUROPEAN,EUR,,,10,1,10
13958,20180213,201802,010,http://www.cbc.ca/news/canada/kitchener-waterloo/flu-shot-confusion-mcmaster-influenza-infectious-disease-1.4533092,0,SCHOOL,,WELLINGTON,NZL,10,1,10
13959,20180222,201802,010,http://www.ecuadorenvivo.com/sociedad/190-sociedad/72775-van-99-fallecidos-por-influenza-y-15-400-casos-reportados-de-conjuntivitis.html,1,MINIST,,MINIST OF HEALTH,,10,1,10
13960,20180202,201802,010,http://www.ecuadorinmediato.com/index.php?module=Noticias&func=news_user_view&id=2818832080&umt=experto_de_ops_constatf3_respuesta_del_gobierno_frente_a_influenza,0,MINIST OF HEALTH,,,,10,1,10
13961,20180209,201802,010,http://www.elcomercio.com/actualidad/riesgos-viajes-sierra-influenza-ministeriodesalud.html,1,DEPUTY,,,,10,1,10
13962,20180212,201802,010,http://www.eltelegrafo.com.ec/noticias/sociedad/6/el-virus-de-la-influenza-a-h1n1-perdura-72-horas-en-una-superficie,1,ECUADOR,ECU,,,4,1,4
13963,20180221,201802,010,http://www.eltelegrafo.com.ec/noticias/sociedad/6/ministerio-de-salud-adquirio-9-3-millones-de-dosis-para-inmunizar-contra-la-influenza,1,MINIST,,MINIST OF HEALTH,,10,1,10
13964,20180221,201802,010,http://www.eltelegrafo.com.ec/noticias/sociedad/6/ministerio-de-salud-adquirio-9-3-millones-de-dosis-para-inmunizar-contra-la-influenza,1,NATIONAL ASSEMBLY,,,,10,1,10
13965,20180216,201802,010,http://www.eurasiareview.com/16022018-dead-by-evening-influenzas-dire-threat-analysis/,0,POPULATION,,,,10,1,10
13966,20180201,201802,010,http://www.foxnews.com/health/2018/02/01/teenager-who-first-tested-negative-for-flu-dies-influenza.html,1,UNITED STATES,USA,,,2,1,2
13967,20180227,201802,010,http://www.hoytamaulipas.net/notas/332437/Exigen-transparencia-a-Salud-en-casos-de-influenza-en-escuelas-de-Ciudad-Victoria.html,0,SECRETARIAT,,SCHOOL,,10,1,10
13968,20180202,201802,010,http://www.ibtimes.com/influenza-symptoms-teen-dies-liver-failure-after-negative-flu-test-2648934,0,UNITED STATES,USA,HOSPITAL,,4,1,4
13969,20180203,201802,010,http://www.iltamtam.it/2018/02/03/allarme-aviaria-a-terni-ma-si-tratta-solo-di-influenza/,1,COMPANY,,,,10,1,10
13970,20180201,201802,010,http://www.kmrskkok.com/2018/02/01/local-newsminute-fire-car-collisions-influenza-grants-and-retirement/,1,SCOT,GBR,UNITED STATES,USA,6,1,6
13971,20180201,201802,010,http://www.kmrskkok.com/2018/02/01/local-newsminute-fire-car-collisions-influenza-grants-and-retirement/,1,SCOT,GBR,,,2,1,2
13972,20180219,201802,010,http://www.kmvt.com/content/news/Canine-influenza-spreads-to-East-Idaho-474434313.html,1,IDAHO,USA,,,2,1,2
13973,20180205,201802,010,http://www.lanuovasardegna.it/regione/2018/02/04/news/influenza-l-isola-e-tra-le-piu-colpite-corsa-agli-ambulatori-1.16437904,1,ITALY,ITA,,,10,1,10
13974,20180213,201802,010,http://www.myajc.com/lifestyles/health/flu-shots-make-influenza-less-severe/m1VJbEOOOcWVlCCSMfZKRK/,1,FRENCH,FRA,,,6,1,6
13975,20180213,201802,010,http://www.myajc.com/lifestyles/health/flu-shots-make-influenza-less-severe/m1VJbEOOOcWVlCCSMfZKRK/,1,FRENCH,FRA,FRANCE,FRA,2,1,2
