RowNum,monthyear,sourceurl,nummentions,numsources,numarticles,eventcode,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode
45781,201604,http://investmentunderground.com/2016/04/cdc-holds-summit-to-prepare-for-zika/,2,1,2,042,TRAVELER,,UNITED STATES,USA
45782,201604,http://investmentunderground.com/2016/04/cdc-holds-summit-to-prepare-for-zika/,2,1,2,043,MANUFACTURER,,UNITED STATES,USA
45783,201604,http://investmentunderground.com/2016/04/cdc-holds-summit-to-prepare-for-zika/,2,1,2,013,UNITED STATES,USA,MANUFACTURER,
45784,201604,http://investmentunderground.com/2016/04/cdc-holds-summit-to-prepare-for-zika/,2,1,2,042,UNITED STATES,USA,MANUFACTURER,
45785,201604,http://investmentunderground.com/2016/04/cdc-holds-summit-to-prepare-for-zika/,2,1,2,043,UNITED STATES,USA,TRAVELER,
45786,201604,http://investmentunderground.com/2016/04/cdc-urges-employers-to-protect-outdoor-workers-from-zika/,5,1,5,020,EMPLOYEE,,,
45787,201604,http://investmentunderground.com/2016/04/colombia-reports-first-cases-of-zika-related-birth-defects/,3,1,3,042,,,VENEZUELA,VEN
45788,201604,http://investmentunderground.com/2016/04/colombia-reports-first-two-zika-linked-microcephaly-cases/,5,1,5,042,,,HEALTH DEPARTMENT,
45789,201604,http://investmentunderground.com/2016/04/colombia-reports-first-two-zika-linked-microcephaly-cases/,5,1,5,043,HEALTH DEPARTMENT,,,
45790,201604,http://investmentunderground.com/2016/04/county-has-first-confirmed-case-of-zika-virus/,10,1,10,090,TRAVELER,,,
45791,201604,http://investmentunderground.com/2016/04/despite-cdc-announcements-zika-in-indiana-unlikely/,10,1,10,042,,,NICARAGUA,NIC
45792,201604,http://investmentunderground.com/2016/04/even-stronger-zika-virus-warning-from-the-cdc/,2,1,2,080,,,UNITED STATES,USA
45793,201604,http://investmentunderground.com/2016/04/even-stronger-zika-virus-warning-from-the-cdc/,2,1,2,111,UNITED STATES,USA,,
